turn,text
187,"Ick zegh gy hebben gelijck , maen het kunnen niet anders wezon . o woort te reuckeloos van my gesproocken . ach ! waer zijn ick toe geraeckt , ick die het groot gezagh In Napels voeren , toen mijn kling door dwang de land bevrijden voor het gewellen , die boeyt men nu in band , gesmeet van haet , en nijt , ha trotze koningin ! wie hart van staerzucht blaecken vol wellust . wat gewin kunnen ick rampzalig nu in dit Rijck verwerven ; wel eer van elck gevreest , nu moeten als balling zwerven in droef ballingschap , verschooven buyten zijn lant . helpen hemel ! hemel helpen ! helpen water ! water , brant ."
188,waer zijn daer zich de brant vertonen ?
189,"daer gy horen klagen . ach Isabella ! ach ! wat mensch ooog zien rampzalig dan my ? ick hebben , doorluchte maegen , te trots uw min versmaet . maer ach ? waer toe geklaegen , nu het alles gaet met my elendighlijck verlooren ."
190,"Gy waende dat gy waert tot kroon , en staf gebooren ."
191,princesse waer ick staan ik hebben Lodewijck tot beul .
192,"wie dat zijn zelfs verstoot , vinen nergens troost , noch heul . ick zoeck mijn troost by u , mijn reden hebben zijn reden . nu Napels dwingelant zullen in de echt gaen treden met Napels Koningin ; die hebben met my gedult ."
193,"Mathias waer mijn oor met aerde toe gevullen , zoo zullen mijn droef ziel dees gruwel niet aen hoor tot smaet van ieder prins : ach waer ick noyt gebooren , of waer ick opvoeden by die het eenzaem vee Gaen weyden onvermoeyt , in vrolijckheyden , en vreê , een oogenblick zullen dan geen duyzent pijhen baeren ."
194,"het geen gy my betonen , komen u nu weedervaren ."
195,"bedaer , verwin u zelfs , stellen het woeden aen een zy . een die de reden volgen , verwint de razerny . Zwaermoedigh bloet u dus anghstvallighlijck doen vrezen ."
196,"Ick zegh gy hebben gelijck , maer het kunnen niet anders wezen . o woort dat scharper snijt als het alderscharpste zwaert in 't hart van Lodewijck ."
197,"zijn gy die eer vermaert door uw dapperheyden , de vyand dorst verjagen Uyt het Appenyns gebergen ? mijn ziel kunnen niet verdrag dat gy , die Napels troon een zuyl verstreckt , dus klaegen ."
198,"hebben ick om yd'le waen mijn bloet voor 't Rijck gewaegen ? wie kunnen de vaan van zijn vyand verwinnen , die met zigh zelven gaet te oorlogh ! het woed hier binnen ."
199,wat doen de eenen mensch de and'ren al verdriet .
200,scheppen gy vreucht in mijn ramp !
201,acht gy mijn droefheyt niet ?
202,Princes door de Vorstin dit onweer zijn gereezen .
203,"Ick zegh gy hebben gelijck , maer het kunnen niet anders wezen ."
204,"uw smaetb're tong my moort , zwijgh helze vyandin . ick sterven van droefheydr . ach !"
205,zoo lonen geveynsde min .
206,ick ley wel eer de knoop van waar liefden stricken .
207,"Gy ley wel eerst de knoop , doch trockze het eerst weer sticken . noyt zullen het hem welgaen , prins , die weyfelt met de trouw ."
208,"gen nubiaenze leeuw zijn woed dan een vrouw die door de min geprickt , afkeerigh , en verbolgen Wil , hoe dat men haer raet , de raet , noch reden volgen . maer steunen op eyg drift . princesse Izabel Laet af uw heevigheydt . vermeert mijn ziels gequel Doorluchte schoonheyden ! niet . zullen gy de rust bekomen , wanneer my wert door het stael uw flonckrend licht benemen ? o neen ! zulx kunnen niet zijn , want waer gy zijn , of zijn zullen mijn vermoorden ziel staegh om u waeren . schent uw achtbaerheyden niet , neen . betoom , betoom uw zin . wie dat zijn zelfs verwint , het alles kunnen venwinnen ."
209,het kunnen niet anders zijn .
210,"Ick zegh gy hebben gelijck ; nu ick van elck versmaet moeten dwalen bgyten 't Rijck . roemwaerde Isabel , wanneer zullen gy veranderen uw haet in waere min ?"
211,"wanneer als in malkanderen het water , en het vier te zamen zijn vereent ."
212,o onmedoogende Princes ! hoe dus verstenen ?
213,"verblinde prins gy zullen mijn moedigh hart verwinnen , als ick die geen verlaet , die ik eeuwigh zullen beminnen , prins Lodewijck mijn lief , prins Lodewijck mijn Heer , 'k zijn zonder u , mijn lief , geen Isabella veel ."
214,ICk wensch u veel gelucx met uw verkrijgen staat .
215,"wat staet ? van kanselier . de Vorft zich derft verlaten op uw maanmoedigheydt , aen ong'ren kroon getoont , Dies hy tot weêrloon u met dit gezagh belonen . uw oorloghsmoet hebben u in top van eer verheffen . Antonio mijn ziel voor dit gezagh moeten beven . de inzicht van dees eer zullen melden u dit blat . Gy weten hoe Napels kroon van burgerbloet bespatten onduysteren leyen , en hebben haer hellen glans verlooren . wat 's vorst meening zijn , kunnen gy nu zien en hooren . nv d'oorloghs - gden my hebben op Napels troon verheffen , zien ick roem waerde Neef , uw doot , mijn val te moeten , te zy uw moedigh stael bepurperen wert met het bloet Van Lodewijck , die ons de dootsteeck pogen te geven . behoed uw bloet voor 't geen het hard hart moeten yzen . Zoo zullen men u vol glans , gelijck de mor genzon in Ong'ren pralen zien , door die uw stael verwinnen . die d'onger hebben belaegt ; den Adel zullen u prijs Zoo gy dit werck volvoeren . die volgen mijn raet in 't kort , en min uw welvaert prins . ik Zagh liever u storten in d'afgronts zwavelpoel , dan deze willen volvoeren . vervloeckte dwingelant , die alles stellen in roeren , gehaten Vorst , tyran , afgrijslijck monsterdier , 'k zullen uw bloetdorstigh hart van 't wreed Lemnos vier volaengenamer gloor zien tot een offer branden ; dan dat ick als ontzint mordadigh met dees hand vermoorden zullen , die my hebben voor de moort bevrijden . Taranto kennen u niet , en Napels nimmer lijden een dwinger op haer troon , die zelfs zigh stellen tot koning . de kroonzucht nimmer geven in 't end een goed beloning Aen een staetzuchte prins , het Rijck zijn als de zon die open ondergaet . wie gisteren verwon Leyt heeën neergevelen . heel Napels zullen hem last'ren ; en ick door Princenmoort zullen van mijn deucht verbast'ren ; Hy brantmercken Napels kroon , en het gantsche lant alom . voor 't geen een Vorst willen doen staet ieder oordeel stom . die door kroon zuchtigheyden zijn op de troon klimmen . wie veltbazuyn men horen door het rijck van Napels brommen . de nazaet om dit woen , zullen treuren eeuw , op eeuw . de woedheydt van een Vorst , zijn woed dan een leeuw . als Napels marcken getuygen , en d'omgelegen straren . Zoo buygen , nu gy u zien van vrind hulp verlaten . het Zy ver dat deze arm haer trouw vrint vermoren . een Vorst doen wat hem lusten , wie weder roepen zijn woort . een Vorst behoren het recht , en niet het gewellen het omarmen . een Vorst kunnen noyt zijn Rijck , als door het gewellen bescharmen . hoe als het heyligh recht moeten buygen voor het gewellen . een die lafhartigh heersen , leyen eer hy het weten gevelen . wie kunnen die Scepters heersen , hun trotzen heerszucht fnuycken ? het zijn heyligh 't recht gebruyckt , onheyligh te misbruyken . de kroonzucht kennen geen recht , als haer de heerszucht port . kunnen gy gedoogen dat haer Majesteyt , storten Van haer verheffen troon , de rijxstaf af moeten leggen . men knot een prins voor veel , wat willen gy tegen zeggen . dit . dat een rijxtyran de wreetheydt acht een gloor . Zoo gy zijn willen voldoen krijgen gy in als gehoor . zijn hy vernoegt als ick de prins in het bloet doen smooren ? als gy uyt zijn geschrift kunnen mercken , sien , en hoor . Hy zijn de koningin te loos , en ons te arch . Wien zijn hy die de willen bepaelen van een monarch . tarantoos onderganck de smet uyt zullen wissen . Zegh eeuwighlijck gedruckt staen in gedachtenis . de koning kennen u vry zoo gy zijn woort vertrouwen . men acht een Vorst zijn woort veel veel als kroonen gout . laed niet de haet , voor gunst , gebruyckt hier wijslijck oordeel , voor al bemin uw nut . waer geven de moortlust voordeel Aen Princen in een Rijck ; staet niet de stoel gehart , wanneer men naer het woên , de oorloghs kling gezart hellen - haftigh af leght , met het harnas , en de daad door 's vorst gunst gecieren , met groen lauwerblad . maer daer de Vorst zijn staet doen afbreuck , storten het al , eer men de val vermerckt , elendighlijck te val . wat een tyran vermagh door zijn onmenschlijck woeden tonen Napels yeder een . Zoo zijn dan op uw hoed wijl dat geen raet by u tot voorraet iets vermagh . nu Mavors toorts in 't Rijck voor hymen voeren het gezagh . Gy zullen al eer gy het weten verlaten u bevinden . in noot , en lijfsgevaer dan kennen men eerst de vrind . nu gy u tonen ontaert de oud heldenstam . mijn Neef veel veel , wie hart staeg blixemen vuur , en vlam . Ick acht de Dwingelant , noch 't schrift van geender waerde . hoont gy zijn Majesteyt ? wel aen dees kling zullen d'aerde Bepup'ren met uw bloet , houden stant tyran knecht ."
216,"ZAcht Heeren wat zullen het zijn ! waer toe dit wreet gevecht ? Antonio laet af , Mathias laet u raden . zullen een ondanckb're prins de Vorst zijn gunst versmaden ?"
217,Wien zijn hy die de Vorst zijn groote weldaed hoont ?
218,"ick , die de ontrouw schen , en trouw met trouw belonen . scheppen haere Majesteyt dan lust in Princen moord ?"
219,"wat prins , spreeck op ? wie zijn het ?"
220,die u wel eer bekoren .
221,"die my bekoorde ? voort ontwring , hem het stael , vaer voort , waer wachten gy na ?"
222,"helaes ! baent uw lust in moort , zijn gy vervremt van deught , onlangs aen u beweezen , Gy hoont die u beschermen , en moeten dwingen vreezen een Trotzen Dwinger , ach ! waer toe vervallen het Rijck , nu 't onrecht 't recht gebied , ach Prince Lodewijck , De Vorst zich wreed tonen , als het hoven de wreê barbaar . ick zullen zijn Majesteyt van alles gaen verklaren . Ant. bi :"
223,wat oorzaeck drijven u t'zaem in dit gevecht te treên ?
224,"Gy zullen het weeten 200 gy hoor willen mijn reên , in 't kort , de koning willen dat ick de prins zullen moorden ."
225,wat prins ?
226,prins Lodewijck .
227,"ick bidden u staecken dees woord . gehoorzaemen geen tyran , het waer beeter voor het Rijck zijn bloet storten , dan het bloet , prins , van prins Lodewijck . het zullen my een vreugt zijn dat ick die tyran zagh sterven , en 't Rijck zullen door zijn doot noch grooter vreugen verwerven . ick haet die wreede mensch , ik zijn Hero die de schieten Der diepen Hellespont derf doorbaen , heyl , noch noot Beletten mijn min , die ik draegh tot mijn Leander . Mathias zoecken de prins , en zeggen dat ik noyt veranderen mijn liefde , maer getrouw blijven tot het licht vergaet . Ioanna hem zullen hoên voor het toelegh van het verraet dat op hem liggen leyen . heel Napels zullen verwond'ren als mijn heldinnen-stuck de weerelt door gaet dond'ren . Mathias laet uw raet my raên tot zijn princen nut ."
228,"Delgh Napels dwingelant , zoo wert het gemeen beschut ."
229,het vier bedryf .
230,"minvluchtende houden stant , gy zullen u niet verbergen voor het goddelijck gezicht van my , de steyl berg verbergen u niet , neen ! geliefd vyandin Verschopt gy god gunst , daer ick de Koningin om u naer Lethe doem . doorluchte Isabelle . Laet af dus trots de ziel van uw Vorst te quellen , door weederstreven , ach ! verbergen gy uw glans voor my , het geen in mijn hart druckt felder als een lans , of scharpe oorloghsspeer gebruyckt in oorelooog . princesse geven gehoor , ik zullen u na mijn vermooog begiftigen met pracht , ja als een Celia , die van het Latijnze volck te prael gestellen worden , ja ! veel prachtiger , Princes , zullen gy te troon verheffen uytsteecken . die willen my . ô schoone ! niet weerstreven ."
231,"de nijlze krokodil op roof gaet alsze huylt , Zoo gaet het oock met u , by wien de wreetheydt schuylen , en hels dwing'landy haer woonplaets hebben nemen . uw oogh een voorbeelt hebben aen Sextus Prins van Rome . het Zy ver dat Isabel zoo trotzen dwingelant wie geyle blicken gloên vol van onkuysos brant als Etna , weermin biên , gy hebben niet voor die geene Tyranne die gy menen , gaan spoe u haestigh heenen na Napels Koningin , verzaet noch niet u het bloet Van prins Nigerius mijn broêr , die gy verwoed door uw moordadigh stael moordadigh brengen om 't leven , wennen het hem in vrindschaps schijn wieren in het hart drijven ? door uw vervloeckte lusten ? al zijn mijn broedet doot Ick zullen daerom uw willen niet volgen : komen doorstoot dees borst , zoo raecken de stam van Ferdinand aen het quijn Zoo hy mijn oneer horen , hoe zullen mijn pijn hem pijn . ach vader zien uw kinen van een tyran benart . duld dit de kuysheydt , ach !"
232,"al lang genoegh gezart , weêrstreest niet veel uw Vorst die het hoven de sicilianen doen sticken in het bloet ."
233,"en my , helaes ! in traan . geen ofir gout zoo dier als noyt vergeetb're eer , Waer zy eens vlucht van daen , daer keertze nimmer weêr , Zy zijn te vroom van aert , te eel om meê te spotten ."
234,Zoo buygh u naer mijn willen .
235,"Gy zullen de stam eer knotten Van Vader tot de gront , eer ick uw geyle min , Vervrouwde Vorst , voldoen . wat hebben gy in de zin dat gy de kuysheydt vergen tot onbehoorlijck min ? het zijn Vorstlijck voor een Vorst zich zelfs te overwinnen , Florencen , en Carthaegh , staegh roemen van dees deugen , Dies laet Ferrare meê deelachtigh zijn die vreugt . wie deugen bewijzen zijn Vorst in deugen . maer niet die rijcken te roof geven aen het gewellen . laet nu uw vroomheydt blijcken , want de kroonzuchtigheydt het al te puynhoop beuckt , Daer schenzucht voeren het gezagh ."
236,"het zijn vergeefs gekreuckt , uw tong met honing reen , menen gy my zoo te vangen , in uw verstrickte strick ? o neen !"
237,"mijn ziels verlangen dat zijn de doot , wijl de natuur verbasteren zijn By u , o dwingelant , ik zullen de gevankenis , Daer mede gy dit lijf geboeyt houden , lijdzaem dragen . Gy kunnen het lijf wel voor een tijt , de ziel noyt plagen . ick wil om kroon , noch staf zorghvuldigh te gebiên dat gy de koningin om my zoud doôn . ik zullen vliên voor uw verwoedheydt wegh , want gy acht wet , noch ëeid , nu moren gy de Vorstin , en morgen my . gebed vermogen op uw hart zoo veel als Eols kracht op een karpaetze rots , die het buld'ren niet eens acht van vader Oceaen . laet af mijn ziel te quellen ."
238,"door wederstreven gy my doen tot dwingen hellen . waer wachten gy na ? voort , voort , gy zult my niet ontvliên ."
239,By d'hemelvoogt ick zweren het zullen nimmermeer geschiên .
240,"ick buyg voor een vrouw , daer ik streck een weerelts wonder ?"
241,een trotzen dwingelant die 't bovenst keren onder .
242,Zoo gy mijn willen voldoen regeren gy neffens my .
243,het juck dat vorst prangen zijn wellusts slaverny .
244,Princes hoe kunnen uw ziel dekrpon haer glans weêrstreven ?
245,"gebied waer mijn doot , geboôn te zijn mijn leven . men zoenen geen zenden door zenden , stellen zulx vry uyt uw zin , de straf de misdaed volgen als eene gezellin ."
246,"een Vorst die kennen geen zenden , die laet dees reden varen ."
247,"door schenzucht gy uw ziel te meerder zullen bezwaar : Gy overtreffen Bysier , en Diomeed , laet af . hoe dus verwoed ?"
248,en gy hoe dus verblint !
249,geen straf Zoo straf of ik zullen de pijn door mijn geduld verwinnen .
250,zijn gy dan breyneloos .
251,"en gy wel by uw zin , dat gy trouw'loozen dus verschoppen derft u trouw Gezwooren de Vorstin ? ik volgh Kollatinus vrouw . of Hippo . Lucia van ver , wie deuchden blincken veel schoonder als 't kristal aen het blaeuw gewelf , 'k zien zincken eer Titan in het Oost in Amphitritis schieten , dan ick uw willen voldoen . de noot my hoed voor noot Van schipbreuck in mijn eer , gy hebben u zelfs gewickelen schenzuchte prins te ver ."
252,"nu uw schoonheyden prickelen mijn ziel tot vreugde , en maent mijn hart tot minlust aen : ô neen ! ik verlaet u niet ."
253,"mijn stem zullen u verraên , 'k zullen roepen dat het hof weergalmen . op dat ferrare mijn maeghdenschendery bekend wert ; willen bedaren zoo leven gy als een Vorst , na als een beest ."
254,het Za voort . voldoe mijn lust .
255,"staan af ! helpen hemel ! hemel ! moort . wat reên hebben Isabel dus yzelijck te schreenwen , wie schel klanck verdoven de afrikaenze leeuw , of het Scytisch ongedieren dat dol van honger brullen ."
256,Zy zullen my niet ontvliên .
257,"Laet hooren my de schult Waer in zy hebben misdaen , te zijn geen kunst te moord een Vorst wicken wat hy doen ."
258,"die mijn ziel verstoren door tegenstreven , neen : het konincklijcke hart dees hoon niet dulden kunnen . nu dat het wert gezart van een ondanck'bre vrouw die my dorst wederstreven , Zy vlied doch te vergeefs , 'k hebben haer te echt geven aen Graef Antonio , die dapp'ren oorloghshelen . mijn willen moeten zijn voldaen , het zy lief , of door gewellen . mijn Vorst'lijck woort houden my aen zijn trouw verbinden . verblinde Isabel , gy hebben te los schenden uw eerkroon toen gy vorst Andreas gunst verstiet . wat dunckt nu de Vorstin , hebben ick de reden niet om met een euvlen moeten dus heevighlijck te woeden ."
259,"te deele , niet geheel , men magh doorluchten bloed goet . niet prang door gewellen . een die te heevigh woed Verschopt Fortuyn haer gunst , en werckt veel quaet , als princes zijn zoo licht niet tot de trouw te prangen ."
260,"ick dwingh niet , ick verzoeck , maer hope mijn verlangen in 't kort te zien blussen ."
261,"Verban uw heevigheydt , want dol gramschap eer een koning heest misleyen . te weerellen zijn voor het gemeen niet aengenaam , dan dat een Vorst zigh tonen heel minzaem : noyt bequamer Regeerden Koningen als door de zachten bant Van reên , en reedlijckheyden . want het gewelt verbannen het burgerlijck gemoet . waer zien men vorst woonen Ia rust in Rijcken die als wreed tijger toonen hun wreeveligen aert . de deucht die maeckt een Vorst ; geen goude kroon , noch staf ."
262,"het zijn vergeefs torsen de Rijxlast , als de Vorst wert smadelijck bejeegent van zijn onderdaen . waer wieren oyt Rijck gezeegenen Daer het gezagh moeten vliên voor de baldadigheydt ."
263,' die helpen u op de troon .
264,wat zeyden haer Majesteyt !
265,"dat men geen misdaed kennen voor datze zijn misdreven , dies moeten gy de Princes het geen zijn hebben misdaen vergeven . zoo leven gy na uw doot , mijn Vorst , verschoon haer dan ."
266,"nu dat mijn toren blaecken vol gramschap , zwijgh daer van , Zorgh voor u zelfs , gy hebben voor and're niet te zorgen . ick zweren eer het morgenroot doen kontschap van de morgen dat ick dees smaetb're hoon , dus trots aen my geschieden vergelden zullen . al wie mijn vorstelijck gebiet weêrstreven , doem ick te doot , ik zullen Isabella leeren hoe zigh een onderdaen moeten voor de Vorst verneêren . nu zien gy Leonel waerom mijn droevigh hart in zilt traan smelten , wijl d'algemeene smart My smart van 't Napels volck . ick zorgen voor overvallen . nu dat prins Lodewijck aen Henrick vorst de Gallen de kroon heest aengeboôn , bouwen niet veel op de Staet wijl zy door die haer horen te hoên , te grond gaet . ick schroom geen vyand van buyten , maer wel binnen ."
267,"Gy zijn door zorgh te ver verruckt , betoom uw zin , vertrouwen prins Lodewijck zulx niet . dit zijn verdichten . Wiert Nauplius zijn zoon beroven niet van het licht toen hy onnoozel most zijn Staet en leven derven ."
268,"wie naem blinckt aen het gestarnen , en nimmer zullen versterven . de nijt ons liggen leyen , en spreyt haer net uyt ."
269,"wert van voorzightigheyden vervolgen , die het voorneem stuyt ."
270,"al waert gy Argus zelfs , men zullen u noch bedriegen ."
271,ick zijn Verona niet die zigh in slaep laten wiegen .
272,hebben niet Tarantoos Prins de Franck de kroon beloven .
273,"dit stroyt de schenzucht uyt , die s'prince gloor verdoven ."
274,waer toe hem Leonel gekerckert op de tooren ?
275,om geen tyran in het woeden te verstooren .
276,het zien te ver een prins in boey en band te slaen .
277,"de heerschzucht als zy hollen kennen Vorst , noch onderdaen ."
278,dit wert by ieder stil door het gantsche hof gemompelen .
279,door quaet vermoên wel eer de wijst hebben gestrompelen .
280,vermoeden gelen niet daer de daed spreeckt zelfs te klaer .
281,"Zoo klaer dat gy , en ick staen midden in het gevaer , wat plaets , wat hoeck zoeken daer wy het lijf verschuylen ."
282,"wie door het gewellen te troon willen treên , moeten eerst de zuylen verdelgen . dan 't gemeen doen leeven na zijn raet ."
283,"Wy buyg onder hem , dat hem de blixem slaet , Laet vol van heldenmoet ons stael hem voort aenranden . verloslers sterven van de kroon , het volck , en land . trappen de tyran op 't hart , die trotzen onverlaet ."
284,"zacht Marquis , ik horen gerucht ."
285,"WAt list , of helze daet hebben u trouw'looze tot dit gruwelstuck drijven , dat gy Vorst Karels kroon , woud Henrick overgeven , Daer gy als Vorst by het volck in aenzien waert in 't Rijck . zeggen waert gy zinneloos , of menen Lodewijck dat dees vervloeckte daet niet aen het licht zullen komen ? de vrientschap hebben zijn met ons . nu ick moeten schroomen , een die het Rijck belaegen , de Savoyaert nu lachen , nu dat hy zien uw roem , en eer dus plots brengen te grond . ach ick horen Taranto meê al treuren , bewust dit gruwelstuck ."
286,"Sluyt vrientschap dan haer deur voor een verdruckte toe . ick weten in 't weinig niet Van het geen gy verhaelen , of wat ' er zijn geschiet , de helze nijdigheydt kunnen licht haer gal uytbraeken ."
287,dit schrift uw hant verdoemen .
288,"Ay , willen dees reden staeken , hoe kunnen een die geboeyt van zon - en maenlicht zitten , Verraderye voên , en doel na een wit dat de gekluysterden zullen brengen om het leven ? Mathias geven gehoor ."
289,"'k hebben eer mijn bloet geven te dienst van u ô prins , maer denken niet dat gy zullen de trouw zijn trouwloos , en weer de ontrouw trouw ."
290,de hemel straffen my zoo ick denken aen kroon verraden .
291,wie dat onschuldigh lijden roemen op zijn heldendaad .
292,"het allichten licht dat zien , en kennen mijn ongeval ."
293,"wie door verract de Kroon belaegr , houden eer geen stal voor hy zijn wensch genieten , of schandigh gaet verlooren ."
294,"de Prins Andreas hebben my dit verderf beschooren , door Graef Antonio die my dees ramp baert ."
295,zoo lezen dees lettren dan .
296,"V Orst Henrick het schittrent zwaert op uw Lelykroon vol beevigheyden ontsteeken in toorne , komen aen u dat zonder oorloghsteek de kroon van Napels nu opoffren , mits de tijt Gelegentheydt vergunnen aen zijn Majesteyt . nu dat Andreas hebben gestecht de sterckte en wal , zoo kunnen gy zonder stael de kroon licht overvalte , door die door tweespalt 't Rijck vast licht liggen brant . dit schrijven aen u bedecken de Prince van Tarant ."
297,Wien zijn hy nu wie list dees brief de Franck willen zenden ?
298,"de Graef Antonio die mijn eer derft schenden . Alziende zon gy weten dat noyt verradery Vont plaetze by mijn ziel . noch dat de veynzery Waer voor de wijst zigh niet hoên kunnen , my vervoeren . Mathias , ach mijn hart my nimmer zoo ontroeren Int het woen de oorloghs by het donderen kanon als voor dit hels geschrift . wanneer ick zegen winnen en vyand verdrijven . mijn ziel , en hart moeten gruwen voor 't geen een eerlijck hart staet eeuwighlijck te schuwen ."
299,"ZYn Hoogheydt wert van my door's Koninghs naem gevaên , wijl gy vermeetelijck derft Lodewijck ontslaen Uyt d'yos band , die geboôn waer op te kluysteren ."
300,"door zijn dwing'landy pogen Napels te verduysteren . het geen ick , Grave , doen , gebieden medoogentheyden . de mensch zich tonen een mensch door de barmhartigheydt , die anders zijn het woest de alderwoeste dier . wie dees verdoemen brief tot Henrick heen willen stier de goude lelyvorst , weten beerer gy , dan wy , door die uw ziel steets neygen tot snoo verradery . verrader ! hoe dorst gy dees brief dus schelms verdichten in schijn van Lodewijck . , menen gy dat ick zullen zwichten voor uw gesleepen tong die op my zijn kanten . Gy hebben het zelfs gedaen . en zoecken gy nu uw schant My op de hals te laên . en voort heel onderdrucken ."
301,nu uw verradery na wensch niet willen gelucken .
302,Modena roepen noch wraeck van het vergooten bloet .
303,sivilie getuygen hoe gy daer hebben gewoer .
304,waer van de Franck vol schaemen moeten needer slaen zijn blieken .
305,"die 't hart de nagebuur angstvallighlijck doen schricken . vaer voort , braeck uyt uw gal eer zy u zelver doot ."
306,"die het heyr verlaten om het gout , en niet geparst door noot ."
307,"waer meê bedecken gy nu uw goddelooze boosheyden . mijn trouw steunen op haer lof , en acht niet eens uw loosheyt ."
308,uw trouwen zijn trouweloos al over langh zijn . toen gy voor zijn koning troon stont in uw ziel bedeest .
309,wijl uw staetzuchtigh hart mijn luckstar pogen te smooren .
310,"wie een verrader mint , gaet eer hy het weten verlooren , wijl de verradery geduurigh liggen leyen ."
311,schrijven Keyzer Leo weer de kroons gelegentheyden .
312,paus Iulius hoe het met de rijxstaf zijn liggen .
313,hoe Henrick zonder stael t ' huys brengen kunnen de zegen .
314,door die door tweespalt 't Rijck vast licht liggen brant .
315,dat zijn rijx verrader zijn de Prince van Tarant .
316,"nu dat Andreas hebben slechten de sterckte , en wal ."
317,Zoo kunnen de Franck de kroon te lighter overvallen .
318,"en beucken zonder stael te puynhoop , kroon , en Rijck ."
319,"dit schrijven Antonio , in schijn van Lodewijck ."
320,hoe zullen Taranto staen als zy dit horen verwonderen .
321,"als onger , en Toskaen dit in de oor donderen . wie waer het die de kroon vergunnen willen de Parth ."
322,die Karel het moortgeweer willen stooten in het hart .
323,uw ontrouw zijn al langh voor's koning stoel gedachwaert . toen gy door eetbreuck by de Franck in groot gezagh
324,"die Mulciber het stael laten smeen op zijn koning strot ; en Princen helpen van kant , om het vervloeckt genot ."
325,"wie hebben de kroon als ick na zijn koning doot gehantlant-draven . wie kroonzucht trots van aert door het omgelegen Van Napels tot Messin , en het Siciliaens gewest . die veel zorgh droegh voor zich dan het algemeene best , Derft mijn doorluchte ziel verradery opdringen . de waerheydt u beknellen die kunnen gy niet ontspringen ."
326,"wijl uw verradery blijcken klaerder dan de dagh . het geen gy verhaelt zijn valsch . het pluymstrijckende gezagh hebben met u uytgedienen , uw hart zullen zijn te vreden als gy my hebben op 't hart ....."
327,My op de borst treden . verweer u of dees kling verrader u doorboren . komen volgh my op het spoor .
328,o vrintschap noyt gehoren .
329,het vyfde bedryf .
330,"princes ik hebben nauwelijx uw blyde komst vernemen , of ik horen door't gerucht hoe dat de paus vanRome dees grens nad'ren komen vereent met Belaes macht . wat donderen het nootlot niet al ramp ? kunnen uw klacht , Doorluchtige Princes , de hemel niet behagen om ons verlossen te zien van die tyran ."
331,"het klagen Tancredo zijn vergeefs , het zijn om nietgetreurt . nu 't droef nootlots lot my droef vallen te beurt . waer heen hebben zich mijn lief de prins te vlucht begeven Angstvalligh voor gevaer ."
332,"Den Trotzen Dwingers neve Verzelt hem op de vlucht , Princes ik vertrouwen dat hy zullen daetlijck by ons zijn hier op dees plaets ."
333,Ay my ! Tancredo ik horen gerucht !
334,"ick oock ? waer best gevloden ? Princes de koning , ach !"
335,"die komen om my te dooden , of dwingen na zijn lusten , maer neen ! dees poock hem zullen Of my , voort zenden na het onderaertze dal ."
336,"HOu stael en helm bedeckt , zoo kunnen u niemannen kennen . helaes ! wat zullen dit zijn ?"
337,"de nicker moeten my schennen Zoo ick dees plaets weer naeck , bloet waer ick hier van daen . nu sterven ick martelaer , dit kunnen ick niet ontgaen ."
338,"volmaeckte schoonheydt , ay ! verban d'onnutte zorgen . nu dat ick zelfs u komen verzoecken , om op morgen My by de Ridderschap , en fier Adeldom te zien op het heerelijck , alwaer de vreucht alom Geviert wert vol van pracht , willen schoone my verzoecke ."
339,"wie tongh my vleyt , en 't hart derft in de afgront vloecke ."
340,uw hel glans hebben lang Andreas borst doorboren .
341,en uw dwing'landy mijn droef ziel vermoren .
342,ferrare zullen door my te eertroon zijn verheffen .
343,zoo dra als Isabel geraeckt zullen zijn om 't leven .
344,Zoo raecken Tancredo dan in het alderminste vry .
345,"scheppen dan mijn Isabel vermaeck in slaverny . daer ick de Princen voor mijn troon doen neederbucken , wie zijn zoo stout die my de scepter derft ontrucken , nu ick als Vorst regeren het slibberglat geluck ?"
346,"Zy heffen wel vorst op , maer keren haer vreucht in druck Wen zy ze keren de neck , tot heyl de nagebuuren ."
347,"wie dat my niet ontzien , die moeten mijn stael bezuuren ; mijn oorloghs-trom vervaert , en moedigen daer het behoren ."
348,"wie schel moorttrompet galmen niet als brant , en moort ."
349,"ick zullen de koningin , Princes , om u , berooven van 't leven , door vergift ."
350,"Zulx waer mijn eer verdooven , door de Vorstinne doën . zijn majesteyt die weten dat Lodewijck van daegh met my in d'echt treet , Dies willen u als een Vorst u Vorstelijck betoomen ."
351,"princesse dat zijn het geen waerom ick zijn gekoomen . indien het uw lusten maer lusten , helpen ick hem voort van kant , Gy hebben maer te gebiên ."
352,vermoren de dwingelant .
353,"dees poock zullen eren uw hart , dan zijn borst doorbooren . Dies leggen gy my vergeefs uw liggen ."
354,"nu de tooren hem houden gekerckert , en mijn lijfwacht stadigh waeckt ."
355,geboeyt gelijck als gy .
356,wie hebben de Prons ontslaecken Uyt d'yz're boejens ?
357,"die gy door te reuck'loos mal geven macht om met de prins te doen naer zijn gevallen . die tonen dat noch meely by hem wonen . gy zijn heel verbasteren van de deucht . de heerschappy bezit alleen uw ziel , gy acht de kroon , en stave veel veel als mensch bloet ."
358,"veel hooger niet te draven , of gy ontzinde weckt mijn woede gramschap op . dat u de donder slâ ."
359,' die plet u zelfs de kop .
